local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
26109,612  ,6120000,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,京都府,京都市伏見区,以下に掲載がない場合,0,0,0,0,0,0
26109,612  ,6120001,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｼﾓﾀｶﾏﾂﾁｮｳ,京都府,京都市伏見区,深草下高松町,0,0,0,0,0,0
26109,612  ,6120002,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾅｶｶﾞﾜﾗﾁｮｳ,京都府,京都市伏見区,深草中川原町,0,0,0,0,0,0
26109,612  ,6120003,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾌｼﾞﾀﾉﾂﾎﾞﾁｮｳ,京都府,京都市伏見区,深草藤田坪町,0,0,0,0,0,0
26109,612  ,6120004,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｱｲﾌｶﾁｮｳ,京都府,京都市伏見区,深草相深町,0,0,0,0,0,0
26109,612  ,6120005,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾓﾘﾖｼﾁｮｳ,京都府,京都市伏見区,深草森吉町,0,0,0,0,0,0
26109,612  ,6120006,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｶﾐﾖｺﾅﾜﾁｮｳ,京都府,京都市伏見区,深草上横縄町,0,0,0,0,0,0
26109,612  ,6120007,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｼﾓﾖｺﾅﾜﾁｮｳ,京都府,京都市伏見区,深草下横縄町,0,0,0,0,0,0
26109,612  ,6120008,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾛｸﾀﾝﾀﾞﾁｮｳ,京都府,京都市伏見区,深草六反田町,0,0,0,0,0,0
26109,612  ,6120009,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾆｼｶﾞﾜﾗﾁｮｳ,京都府,京都市伏見区,深草西川原町,0,0,0,0,0,0
26109,612  ,6120011,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｽｽﾞﾂｶﾁｮｳ,京都府,京都市伏見区,深草鈴塚町,0,0,0,0,0,0
26109,612  ,6120012,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｲﾁﾉﾂﾎﾞﾁｮｳ,京都府,京都市伏見区,深草一ノ坪町,0,0,0,0,0,0
26109,612  ,6120013,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾊﾗｲｶﾞﾜﾁｮｳ,京都府,京都市伏見区,深草祓川町,0,0,0,0,0,0
26109,612  ,6120014,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｲﾅﾘﾄﾘｲﾏｴﾁｮｳ,京都府,京都市伏見区,深草稲荷鳥居前町,0,0,0,0,0,0
26109,612  ,6120015,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｽｽﾊｷﾁｮｳ,京都府,京都市伏見区,深草ススハキ町,0,0,0,0,0,0
26109,612  ,6120016,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｹﾅｻﾁｮｳ,京都府,京都市伏見区,深草ケナサ町,0,0,0,0,0,0
26109,612  ,6120017,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｲﾏｻﾞｲｹﾁｮｳ,京都府,京都市伏見区,深草今在家町,0,0,0,0,0,0
26109,612  ,6120018,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾌｹﾉｳﾁﾁｮｳ,京都府,京都市伏見区,深草フケノ内町,0,0,0,0,0,0
26109,612  ,6120019,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾋﾗﾀﾁｮｳ,京都府,京都市伏見区,深草平田町,0,0,0,0,0,0
26109,612  ,6120021,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾂｶﾓﾄﾁｮｳ,京都府,京都市伏見区,深草塚本町,0,0,0,0,0,0
26109,612  ,6120022,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾜﾀﾓﾘﾁｮｳ,京都府,京都市伏見区,深草綿森町,0,0,0,0,0,0
26109,612  ,6120023,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾁｮｳﾄﾞｵﾘﾁｮｳ,京都府,京都市伏見区,深草町通町,0,0,0,0,0,0
26109,612  ,6120024,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾉﾀﾞﾁｮｳ,京都府,京都市伏見区,深草野田町,0,0,0,0,0,0
26109,612  ,6120025,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｷﾄﾛﾁｮｳ,京都府,京都市伏見区,深草キトロ町,0,0,0,0,0,0
26109,612  ,6120026,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻﾎﾂﾀﾁｮｳ,京都府,京都市伏見区,深草堀田町,0,0,0,0,0,0
26109,612  ,6120027,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｺﾞｸﾗｸﾁｮｳ,京都府,京都市伏見区,深草極楽町,0,0,0,0,0,0
26109,612  ,6120028,ｷｮｳﾄﾌ,ｷｮｳﾄｼﾌｼﾐｸ,ﾌｶｸｻｲｼﾞｷﾁｮｳ,京都府,京都市伏見区,深草飯食町,0,0,0,0,0,0
