local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
42391,85703,8570300,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,長崎県,北松浦郡佐々町,以下に掲載がない場合,0,0,0,0,0,0
42391,85703,8570311,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ﾎﾝﾀﾊﾞﾙﾒﾝ,長崎県,北松浦郡佐々町,本田原免,0,0,0,0,0,0
42391,85703,8570312,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｲﾁﾊﾞﾒﾝ,長崎県,北松浦郡佐々町,市場免,0,0,0,0,0,0
42391,85703,8570313,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｶﾓｶﾞﾜﾒﾝ,長崎県,北松浦郡佐々町,鴨川免,0,0,0,0,0,0
42391,85703,8570314,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ﾌﾙｶﾜﾒﾝ,長崎県,北松浦郡佐々町,古川免,0,0,0,0,0,0
42391,85703,8570315,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｼｶﾀﾒﾝ,長崎県,北松浦郡佐々町,志方免,0,0,0,0,0,0
42391,85703,8570321,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｲﾁﾉｾﾒﾝ,長崎県,北松浦郡佐々町,市瀬免,0,0,0,0,0,0
42391,85703,8570322,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ﾏﾂｾﾒﾝ,長崎県,北松浦郡佐々町,松瀬免,0,0,0,0,0,0
42391,85703,8570323,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｴﾘﾒﾝ,長崎県,北松浦郡佐々町,江里免,0,0,0,0,0,0
42391,85703,8570324,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｵｵｼｹﾞﾒﾝ,長崎県,北松浦郡佐々町,大茂免,0,0,0,0,0,0
42391,85703,8570331,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ﾉﾖﾘﾒﾝ,長崎県,北松浦郡佐々町,野寄免,0,0,0,0,0,0
42391,85703,8570332,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｸﾘﾊﾞﾔｼﾒﾝ,長崎県,北松浦郡佐々町,栗林免,0,0,0,0,0,0
42391,85703,8570333,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ﾅｶｶﾞﾜﾗﾒﾝ,長崎県,北松浦郡佐々町,中川原免,0,0,0,0,0,0
42391,85703,8570334,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｲｼｺﾊﾞﾒﾝ,長崎県,北松浦郡佐々町,石木場免,0,0,0,0,0,0
42391,85703,8570335,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｶｲｾﾞﾒﾝ,長崎県,北松浦郡佐々町,皆瀬免,0,0,0,0,0,0
42391,85703,8570336,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ｺｳﾀﾞﾒﾝ,長崎県,北松浦郡佐々町,神田免,0,0,0,0,0,0
42391,85703,8570337,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ﾔｸﾁﾒﾝ,長崎県,北松浦郡佐々町,八口免,0,0,0,0,0,0
42391,85703,8570338,ﾅｶﾞｻｷｹﾝ,ｷﾀﾏﾂｳﾗｸﾞﾝｻｻﾞﾁｮｳ,ﾂﾉﾔﾏﾒﾝ,長崎県,北松浦郡佐々町,角山免,0,0,0,0,0,0
