local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｵｵｷﾞｼ,徳島県,吉野川市,美郷大岸,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｵｵｻﾞｺ,徳島県,吉野川市,美郷大佐古,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｵｸﾌﾞﾝ,徳島県,吉野川市,美郷奥分,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｶｼﾀﾞｲﾗ,徳島県,吉野川市,美郷樫平,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｶﾜﾑｶｲ,徳島県,吉野川市,美郷川向,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｷｼﾉﾑﾈ,徳島県,吉野川市,美郷岸宗,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｺﾀﾞｹ,徳島県,吉野川市,美郷小竹,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｼﾓﾊﾀ,徳島県,吉野川市,美郷下畠,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｼﾓﾊﾞﾔｼ,徳島県,吉野川市,美郷下林,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾀｹﾔｼｷ,徳島県,吉野川市,美郷竹屋敷,0,0,0,1,0,0
36205,77935,7793502,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾀﾃｲｼ,徳島県,吉野川市,美郷立石,0,0,0,1,0,0
