local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ｶﾜｼﾞﾘﾁｮｳﾉﾛｻﾝ,広島県,呉市,川尻町野呂山,0,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾆｶﾞﾀﾁｮｳ(ﾜﾗﾋﾞﾀﾆ),広島県,呉市,仁方町（蕨谷）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾉﾛｻﾝ,広島県,呉市,野呂山,0,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾋﾛﾏﾁ(ｲｯﾎﾟﾝｽｷﾞ),広島県,呉市,広町（一本杉）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾔｽｳﾗﾁｮｳﾅｶｷﾞﾘ(ｵｸﾉﾊﾗ),広島県,呉市,安浦町中切（奥野原）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾔｽｳﾗﾁｮｳﾅｶﾊﾀ(ｶｼﾞｮｳﾊﾗ),広島県,呉市,安浦町中畑（鹿条原）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾔｽｳﾗﾁｮｳﾅｶﾊﾀ(ｻﾑﾗｲﾔｼｷ),広島県,呉市,安浦町中畑（侍屋敷）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾔｽｳﾗﾁｮｳﾅｶﾊﾀ(ｾﾞﾝﾀﾅﾔﾏ),広島県,呉市,安浦町中畑（膳棚山）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾔｽｳﾗﾁｮｳﾅｶﾊﾀ(ﾀﾃｺｳｼﾞ),広島県,呉市,安浦町中畑（立小路）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾔｽｳﾗﾁｮｳﾅｶﾊﾀ(ﾁｭｳｵｳ),広島県,呉市,安浦町中畑（中央）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾔｽｳﾗﾁｮｳﾅｶﾊﾀ(ﾋｶﾞｼ),広島県,呉市,安浦町中畑（東）,1,0,0,1,0,0
34202,72926,7372609,ﾋﾛｼﾏｹﾝ,ｸﾚｼ,ﾔｽｳﾗﾁｮｳﾉﾛｻﾝ,広島県,呉市,安浦町野呂山,0,0,0,1,0,0
