code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
34209,72803,7280101,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳｵｶﾐﾌﾞﾁ,広島県,三次市,作木町岡三渕,0,0,0,0,0,0
34209,72801,7280111,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳｲｶﾜｼ,広島県,三次市,作木町伊賀和志,0,0,0,0,0,0
34209,72801,7280112,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳﾓﾘﾔﾏﾆｼ,広島県,三次市,作木町森山西,0,0,0,0,0,0
34209,72801,7280113,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳﾓﾘﾔﾏﾋｶﾞｼ,広島県,三次市,作木町森山東,0,0,0,0,0,0
34209,72801,7280114,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳﾓﾘﾔﾏﾅｶ,広島県,三次市,作木町森山中,0,0,0,0,0,0
34209,72801,7280115,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳｵｵﾂ,広島県,三次市,作木町大津,0,0,0,0,0,0
34209,72801,7280121,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳｵｵﾊﾞﾀｹ,広島県,三次市,作木町大畠,0,0,0,0,0,0
34209,72801,7280122,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳﾆｼﾉ,広島県,三次市,作木町西野,0,0,0,0,0,0
34209,72801,7280123,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳｶﾐｻｸｷﾞ,広島県,三次市,作木町上作木,0,0,0,0,0,0
34209,72801,7280124,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳｼﾓｻｸｷﾞ,広島県,三次市,作木町下作木,0,0,0,0,0,0
34209,72801,7280125,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳﾐﾂﾓﾘ,広島県,三次市,作木町光守,0,0,0,0,0,0
34209,72801,7280131,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳｺｳﾖﾄﾞ,広島県,三次市,作木町香淀,0,0,0,0,0,0
34209,72801,7280132,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳｵｵﾔﾏ,広島県,三次市,作木町大山,0,0,0,0,0,0
34209,72801,7280133,ﾋﾛｼﾏｹﾝ,ﾐﾖｼｼ,ｻｸｷﾞﾁｮｳﾓﾝﾃﾞ,広島県,三次市,作木町門田,0,0,0,0,0,0
