code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
02381,03836,0383600,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,青森県,北津軽郡板柳町,以下に掲載がない場合,0,0,0,0,0,0
02202,03836,0383611,ｱｵﾓﾘｹﾝ,ﾋﾛｻｷｼ,ﾐﾜ,青森県,弘前市,三和,0,1,0,0,0,0
02202,03836,0383612,ｱｵﾓﾘｹﾝ,ﾋﾛｻｷｼ,ｻｻﾀﾞﾃ,青森県,弘前市,笹舘,0,1,0,0,0,0
02202,03836,0383613,ｱｵﾓﾘｹﾝ,ﾋﾛｻｷｼ,ｵﾄﾓ,青森県,弘前市,小友,0,1,0,0,0,0
02202,03836,0383614,ｱｵﾓﾘｹﾝ,ﾋﾛｻｷｼ,ﾀﾈｲﾁ,青森県,弘前市,種市,0,1,0,0,0,0
02202,03836,0383615,ｱｵﾓﾘｹﾝ,ﾋﾛｻｷｼ,ｱｵﾅｺﾞ,青森県,弘前市,青女子,0,1,0,0,0,0
02381,03836,0383621,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ｺﾞﾘﾝﾀｲ,青森県,北津軽郡板柳町,五林平,0,1,0,0,0,0
02381,03836,0383622,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ﾕｳｶﾞｵｾﾞｷ,青森県,北津軽郡板柳町,夕顔関,0,1,0,0,0,0
02381,03836,0383623,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ｼﾞｮｳｶｲﾊﾞｼ,青森県,北津軽郡板柳町,常海橋,0,1,0,0,0,0
02381,03836,0383624,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ﾀｷｲ,青森県,北津軽郡板柳町,滝井,0,1,0,0,0,0
02381,03836,0383625,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ﾀﾃﾉｺｼ,青森県,北津軽郡板柳町,舘野越,0,1,0,0,0,0
02381,03836,0383631,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ﾎﾞﾀﾝﾓﾘ,青森県,北津軽郡板柳町,牡丹森,0,1,0,0,0,0
02381,03836,0383632,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ｶｼﾜｷﾞ,青森県,北津軽郡板柳町,柏木,0,1,0,0,0,0
02381,03836,0383633,ｱｵﾓﾘｹﾝ,ｷﾀﾂｶﾞﾙｸﾞﾝｲﾀﾔﾅｷﾞﾏﾁ,ｷﾂﾈﾓﾘ,青森県,北津軽郡板柳町,狐森,0,1,0,0,0,0
