code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｱｻﾋｶﾞｵｶ,静岡県,磐田市,旭ケ丘,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｲｼﾜﾗﾁｮｳ,静岡県,磐田市,石原町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｲｽﾞﾐﾁｮｳ,静岡県,磐田市,泉町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｸﾎﾞﾁｮｳ,静岡県,磐田市,久保町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｺﾞﾃﾝ,静岡県,磐田市,御殿,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｻｶｳｴﾁｮｳ,静岡県,磐田市,坂上町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｻｶｴﾁｮｳ,静岡県,磐田市,栄町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｻｸﾗｶﾞｵｶ,静岡県,磐田市,桜ケ丘,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ｼﾁｹﾝﾁｮｳ,静岡県,磐田市,七軒町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ﾀﾏﾁ,静岡県,磐田市,田町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ﾁｭｳｵｳﾁｮｳ,静岡県,磐田市,中央町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ﾅｶｲｽﾞﾐ,静岡県,磐田市,中泉,0,0,1,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ﾅｶﾏﾁ,静岡県,磐田市,中町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ﾆｼｼﾝﾏﾁ,静岡県,磐田市,西新町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ﾆｼﾏﾁ,静岡県,磐田市,西町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ﾋｶﾞｼﾏﾁ,静岡県,磐田市,東町,0,0,0,1,0,0
22211,438  ,4380078,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,ﾎﾝﾏﾁ,静岡県,磐田市,本町,0,0,0,1,0,0
