code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘｶﾐﾀｶﾞﾜ,青森県,平川市,小和森上田川,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘｶﾐﾋﾗﾀ,青森県,平川市,小和森上平田,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘｶﾐﾏﾂｵｶ,青森県,平川市,小和森上松岡,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘｼﾓﾀｶﾞﾜ,青森県,平川市,小和森下田川,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘｼﾓﾋﾗﾀ,青森県,平川市,小和森下平田,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘｼﾓﾏﾂｵｶ,青森県,平川市,小和森下松岡,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘﾀﾈﾄﾘ,青森県,平川市,小和森種取,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘﾅｶﾏﾂｵｶ,青森県,平川市,小和森中松岡,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘﾌｸﾀﾞ,青森県,平川市,小和森福田,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘﾏﾂｶﾜ,青森県,平川市,小和森松川,0,1,0,1,0,0
02210,03601,0360111,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,ｺﾜﾓﾘﾏﾂﾑﾗ,青森県,平川市,小和森松村,0,1,0,1,0,0
