code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
18322,91013,9101301,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ﾅｶｼﾞﾏ,福井県,吉田郡永平寺町,中島,0,0,0,0,0,0
18322,91013,9101302,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｲﾁｱﾗｶﾜ,福井県,吉田郡永平寺町,市荒川,0,0,0,0,0,0
18322,91013,9101303,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ﾌｼﾞﾏｷ,福井県,吉田郡永平寺町,藤巻,0,0,0,0,0,0
18322,91013,9101304,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ﾖｼﾐﾈ,福井県,吉田郡永平寺町,吉峰,0,0,0,0,0,0
18322,91013,9101305,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ﾀｹﾊﾗ,福井県,吉田郡永平寺町,竹原,0,0,0,0,0,0
18322,91013,9101311,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｵｵﾉｼﾞﾏ,福井県,吉田郡永平寺町,大野島,0,0,0,0,0,0
18322,91013,9101312,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｼﾐｽﾞ,福井県,吉田郡永平寺町,清水,0,0,0,0,0,0
18322,91013,9101313,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｲｼｶﾞﾐ,福井県,吉田郡永平寺町,石上,0,0,0,0,0,0
18322,91013,9101314,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｸﾘｽﾅﾐ,福井県,吉田郡永平寺町,栗住波,0,0,0,0,0,0
18322,91013,9101315,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｾｾﾗｷﾞ,福井県,吉田郡永平寺町,せせらぎ,0,0,0,0,0,0
18322,91013,9101316,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｲﾁｳｴﾓﾝｼﾞﾏ,福井県,吉田郡永平寺町,市右エ門島,0,0,0,0,0,0
18322,91013,9101321,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｻﾝﾉｳ,福井県,吉田郡永平寺町,山王,0,0,0,0,0,0
18322,91013,9101322,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｵｵﾂｷ,福井県,吉田郡永平寺町,大月,0,0,0,0,0,0
18322,91013,9101323,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｱｻﾞﾐ,福井県,吉田郡永平寺町,浅見,0,0,0,0,0,0
18322,91013,9101324,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ﾉﾅｶ,福井県,吉田郡永平寺町,野中,0,0,0,0,0,0
18322,91013,9101325,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ｷﾀｼﾞﾏ,福井県,吉田郡永平寺町,北島,0,0,0,0,0,0
18322,91013,9101326,ﾌｸｲｹﾝ,ﾖｼﾀﾞｸﾞﾝｴｲﾍｲｼﾞﾁｮｳ,ﾏｷﾌｸｼﾏ,福井県,吉田郡永平寺町,牧福島,0,0,0,0,0,0
