code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
47362,90105,9010501,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ﾅｶﾞﾓｳ,沖縄県,島尻郡八重瀬町,長毛,0,0,0,0,0,0
47362,90105,9010502,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ｵｵﾄﾝ,沖縄県,島尻郡八重瀬町,大頓,0,0,0,0,0,0
47362,90105,9010503,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ｱﾗｸﾞｽｸ,沖縄県,島尻郡八重瀬町,新城,0,0,0,0,0,0
47362,90105,9010504,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ｺｼﾊﾗ,沖縄県,島尻郡八重瀬町,後原,0,0,0,0,0,0
47362,90105,9010511,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ﾐﾅﾄｶﾞﾜ,沖縄県,島尻郡八重瀬町,港川,0,0,0,0,0,0
47362,90105,9010512,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ｸﾞｼﾁｬﾝ,沖縄県,島尻郡八重瀬町,具志頭,0,0,0,0,0,0
47362,90105,9010513,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ﾊﾅｼﾛ,沖縄県,島尻郡八重瀬町,玻名城,0,0,0,0,0,0
47362,90105,9010514,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ｱｻﾄ,沖縄県,島尻郡八重瀬町,安里,0,0,0,0,0,0
47362,90105,9010515,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ﾖｻﾞ,沖縄県,島尻郡八重瀬町,与座,0,0,0,0,0,0
47362,90105,9010516,ｵｷﾅﾜｹﾝ,ｼﾏｼﾞﾘｸﾞﾝﾔｴｾﾁｮｳ,ﾅｶｻﾞ,沖縄県,島尻郡八重瀬町,仲座,0,0,0,0,0,0
