local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
07561,97927,9792700,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福島県,相馬郡新地町,以下に掲載がない場合,0,0,0,0,0,0
07561,97927,9792701,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ﾗﾁｷｻﾞｷ,福島県,相馬郡新地町,埓木崎,0,1,0,0,0,0
07561,97927,9792702,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ﾔﾁｺﾞﾔ,福島県,相馬郡新地町,谷地小屋,0,1,0,0,0,0
07561,97927,9792703,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ｵｶﾞﾜ,福島県,相馬郡新地町,小川,0,1,0,0,0,0
07561,97927,9792704,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ｵｵﾄﾞﾊﾏ,福島県,相馬郡新地町,大戸浜,0,1,0,0,0,0
07561,97927,9792705,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ｲﾏｲｽﾞﾐ,福島県,相馬郡新地町,今泉,0,1,0,0,0,0
07561,97927,9792706,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ｽｷﾞﾉﾒ,福島県,相馬郡新地町,杉目,0,1,0,0,0,0
07561,97927,9792707,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ﾏﾕﾐ,福島県,相馬郡新地町,真弓,0,1,0,0,0,0
07561,97927,9792708,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ﾌｸﾀﾞ,福島県,相馬郡新地町,福田,0,1,0,0,0,0
07561,97927,9792709,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ｴｷﾏｴ,福島県,相馬郡新地町,駅前,0,0,1,0,0,0
07561,97927,9792711,ﾌｸｼﾏｹﾝ,ｿｳﾏｸﾞﾝｼﾝﾁﾏﾁ,ﾅｶｼﾏ,福島県,相馬郡新地町,中島,0,0,1,0,0,0
