code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｱｻﾋ,宮城県,亘理郡亘理町,旭,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｱｻﾋﾔﾏ,宮城県,亘理郡亘理町,旭山,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｱﾌﾞﾗﾃﾞﾝ,宮城県,亘理郡亘理町,油田,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｲﾂｶﾏﾁ,宮城県,亘理郡亘理町,五日町,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｲﾜｲﾀﾞ,宮城県,亘理郡亘理町,祝田,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｳﾗｷﾄﾞ,宮城県,亘理郡亘理町,裏城戸,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｴｼﾀ,宮城県,亘理郡亘理町,江下,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｶﾐﾅｶﾔﾁ,宮城県,亘理郡亘理町,上中野地,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｶﾐﾊﾏｶｲﾄﾞｳ,宮城県,亘理郡亘理町,上浜街道,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｶﾐﾊﾞﾗﾀﾞ,宮城県,亘理郡亘理町,上茨田,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｶﾒｲﾄﾞ,宮城県,亘理郡亘理町,亀井戸,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｶﾝﾏﾁ,宮城県,亘理郡亘理町,上町,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｷﾀｼﾝﾃﾞﾝ,宮城県,亘理郡亘理町,北新田,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｷﾀｼﾝﾏﾁ,宮城県,亘理郡亘理町,北新町,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｷﾂﾈﾂﾞｶ,宮城県,亘理郡亘理町,狐塚,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｷｭｳｶﾝ,宮城県,亘理郡亘理町,旧舘,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｻｶｲﾂﾂﾐ,宮城県,亘理郡亘理町,境堤,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｻｸﾗｺｳｼﾞ,宮城県,亘理郡亘理町,桜小路,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｼﾊﾞﾆｼ,宮城県,亘理郡亘理町,芝西,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｼﾓｺｳｼﾞ,宮城県,亘理郡亘理町,下小路,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｼﾓﾊﾏｶｲﾄﾞｳ,宮城県,亘理郡亘理町,下浜街道,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｼﾓﾊﾞﾗﾀﾞ,宮城県,亘理郡亘理町,下茨田,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ｼﾝﾏﾁ,宮城県,亘理郡亘理町,新町,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾀﾞｲﾀﾞ,宮城県,亘理郡亘理町,台田,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾄﾞｳﾀﾞﾅｶ,宮城県,亘理郡亘理町,道田中,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾄﾞｳﾀﾞﾋｶﾞｼ,宮城県,亘理郡亘理町,道田東,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾄﾞｳﾀﾞﾆｼ,宮城県,亘理郡亘理町,道田西,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾅｶﾏﾁ,宮城県,亘理郡亘理町,中町,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾅｶﾏﾁﾋｶﾞｼ,宮城県,亘理郡亘理町,中町東,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾆｲﾏﾁ,宮城県,亘理郡亘理町,新井町,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾆｼｺﾞｳ,宮城県,亘理郡亘理町,西郷,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾊﾞﾗﾀﾞｳｼﾛ,宮城県,亘理郡亘理町,茨田後,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾋｶﾞｼｺﾞｳ,宮城県,亘理郡亘理町,東郷,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾐﾀﾞｳﾁ,宮城県,亘理郡亘理町,見田内,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾐﾅﾐﾏﾁ,宮城県,亘理郡亘理町,南町,0,0,0,1,0,0
04361,98923,9892351,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,ﾐﾅﾐﾏﾁﾋｶﾞｼ,宮城県,亘理郡亘理町,南町東,0,0,0,1,0,0
