code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳｱｻﾋﾏﾁ,徳島県,三好市,井川町旭町,0,0,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳｵｵｻｺ,徳島県,三好市,井川町大佐古,0,0,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳｶﾀﾔﾏ,徳島県,三好市,井川町片山,0,0,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳｻｲﾊｾﾞ,徳島県,三好市,井川町才長谷,0,0,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳｼﾝﾏﾁ,徳島県,三好市,井川町新町,0,0,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳﾂｼﾞ,徳島県,三好市,井川町辻,0,1,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳﾅｶﾉﾏﾁ,徳島県,三好市,井川町仲ノ町,0,0,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳﾊﾏﾆｼ,徳島県,三好市,井川町浜西,0,0,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳﾊﾏﾋｶﾞｼ,徳島県,三好市,井川町浜東,0,0,0,1,0,0
36208,77948,7794801,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｶﾜﾁｮｳﾎﾝﾏﾁ,徳島県,三好市,井川町本町,0,0,0,1,0,0
