local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｴﾋﾞｽ,徳島県,吉野川市,美郷恵美子,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｵｵｼﾞｶ,徳島県,吉野川市,美郷大鹿,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｵｵﾉ,徳島県,吉野川市,美郷大野,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｵｸﾏﾙ,徳島県,吉野川市,美郷奥丸,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｶﾐﾀﾞﾆ,徳島県,吉野川市,美郷上谷,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｸﾘﾉｷ,徳島県,吉野川市,美郷栗木,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｸﾙﾐｻﾞｶ,徳島県,吉野川市,美郷来見坂,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｸﾚｲｼ,徳島県,吉野川市,美郷暮石,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｺﾄﾞﾁ,徳島県,吉野川市,美郷古土地,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｺﾔﾉｳﾗ,徳島県,吉野川市,美郷木屋浦,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｻﾝﾉｳ,徳島県,吉野川市,美郷山王,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄｽｹﾞｿｳ,徳島県,吉野川市,美郷菅草,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾂｷﾉ,徳島県,吉野川市,美郷月野,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾄﾁﾀﾞﾆ,徳島県,吉野川市,美郷栩谷,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾄﾉｶﾜ,徳島県,吉野川市,美郷殿河,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾄﾞﾖｳｼﾞ,徳島県,吉野川市,美郷土用地,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾅｶﾉﾀﾆ,徳島県,吉野川市,美郷中谷,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾊﾅｼﾞ,徳島県,吉野川市,美郷花地,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾋｶﾞｼﾔﾏﾄｳｹﾞ,徳島県,吉野川市,美郷東山峠,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾏﾙﾔﾏ,徳島県,吉野川市,美郷丸山,0,0,0,1,0,0
36205,77935,7793505,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,ﾐｻﾄﾕｹﾞ,徳島県,吉野川市,美郷湯下,0,0,0,1,0,0
