local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳｳﾘｭｳ,兵庫県,相生市,矢野町瓜生,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳｶﾈｻｶ,兵庫県,相生市,矢野町金坂,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳｶﾏﾃﾞ,兵庫県,相生市,矢野町釜出,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳｶﾐ,兵庫県,相生市,矢野町上,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳｻｶｷ,兵庫県,相生市,矢野町榊,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳｽｶﾞﾀﾆ,兵庫県,相生市,矢野町菅谷,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳﾅｶﾉ,兵庫県,相生市,矢野町中野,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳﾉｳｹﾞ,兵庫県,相生市,矢野町能下,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳﾌﾀﾂｷﾞ,兵庫県,相生市,矢野町二木,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳﾏﾋﾛ,兵庫県,相生市,矢野町真広,0,0,0,1,0,0
28208,678  ,6780091,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,ﾔﾉﾁｮｳﾓﾘ,兵庫県,相生市,矢野町森,0,0,0,1,0,0
