local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
05204,017  ,0170801,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｲｯﾎﾟﾝｽｷﾞ,秋田県,大館市,一本杉,0,0,0,0,0,0
05204,017  ,0170802,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾅｶﾞﾈﾔﾏｼﾀ,秋田県,大館市,長根山下,0,0,0,0,0,0
05204,017  ,0170803,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾋｶﾞｼﾀﾞｲ,秋田県,大館市,東台,0,0,0,0,0,0
05204,017  ,0170804,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｶﾗｻﾜ,秋田県,大館市,柄沢,0,1,0,0,0,0
05204,017  ,0170805,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｵｳｷﾞﾀﾞﾐﾁｼﾀ,秋田県,大館市,扇田道下,0,0,0,0,0,0
05204,017  ,0170806,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｱｲｿﾞﾒｻﾜﾅｶﾀｲ,秋田県,大館市,相染沢中岱,0,0,0,0,0,0
05204,017  ,0170811,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾊﾁﾏﾝ,秋田県,大館市,八幡,0,0,0,0,0,0
05204,017  ,0170812,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｶﾈｻﾞｶ,秋田県,大館市,金坂,0,0,0,0,0,0
05204,017  ,0170813,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｶﾈｻﾞｶｳｼﾛ,秋田県,大館市,金坂後,0,0,0,0,0,0
05204,017  ,0170814,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｱｶﾀﾞﾃﾁｮｳ,秋田県,大館市,赤館町,0,0,0,0,0,0
05204,017  ,0170815,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾍﾀﾞﾚﾏﾁ,秋田県,大館市,部垂町,0,0,0,0,0,0
05204,017  ,0170816,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｱｶﾀﾞﾃ,秋田県,大館市,赤館,0,0,0,0,0,0
05204,017  ,0170817,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｳﾜﾏﾁ,秋田県,大館市,上町,0,0,0,0,0,0
05204,017  ,0170821,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｻｸﾗﾁｮｳ,秋田県,大館市,桜町,0,0,0,0,0,0
05204,017  ,0170822,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｻｸﾗﾁｮｳﾐﾅﾐ,秋田県,大館市,桜町南,0,0,0,0,0,0
05204,017  ,0170823,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾊﾁﾏﾝｻﾜﾀｲ,秋田県,大館市,八幡沢岱,0,0,0,0,0,0
05204,017  ,0170824,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾅﾅﾏｶﾞﾘﾀｲ,秋田県,大館市,七曲岱,0,0,0,0,0,0
05204,017  ,0170825,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｲｯｼﾝｲﾝﾐﾅﾐ,秋田県,大館市,一心院南,0,0,0,0,0,0
05204,017  ,0170826,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾔﾁﾏﾁｳｼﾛ,秋田県,大館市,谷地町後,0,0,0,0,0,0
05204,017  ,0170827,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾔﾁﾏﾁ,秋田県,大館市,谷地町,0,0,0,0,0,0
05204,017  ,0170828,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾑｶｲﾏﾁ,秋田県,大館市,向町,0,0,0,0,0,0
05204,017  ,0170831,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｱｵﾊﾞﾁｮｳ,秋田県,大館市,青葉町,0,0,0,0,0,0
05204,017  ,0170832,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｲｹﾅｲﾐﾁｼﾀ,秋田県,大館市,池内道下,0,0,0,0,0,0
05204,017  ,0170833,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｿﾞｳｶﾞﾊﾅ,秋田県,大館市,象ケ鼻,0,0,0,0,0,0
05204,017  ,0170834,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｲｹﾅｲﾐﾁｳｴ,秋田県,大館市,池内道上,0,0,0,0,0,0
05204,017  ,0170835,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｺﾀﾞﾃﾊﾅ,秋田県,大館市,小館花,0,1,0,0,0,0
05204,017  ,0170836,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｲｹﾅｲ,秋田県,大館市,池内,0,1,0,0,0,0
05204,017  ,0170837,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｴﾂﾘ,秋田県,大館市,餌釣,0,1,0,0,0,0
05204,017  ,0170838,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾔﾏﾀﾞﾃ,秋田県,大館市,山館,0,1,0,0,0,0
05204,017  ,0170839,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ﾅｶﾔﾏ,秋田県,大館市,中山,0,1,0,0,0,0
05204,017  ,0170841,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,ｵｵﾏﾁ,秋田県,大館市,大町,0,0,0,0,0,0
