local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
33213,70125,7012501,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｶﾜﾗﾔ,岡山県,赤磐市,河原屋,0,0,0,0,0,0
33213,70125,7012502,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｸｿｳ,岡山県,赤磐市,草生,0,0,0,0,0,0
33213,70125,7012503,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｽｻｲ,岡山県,赤磐市,周匝,0,0,0,0,0,0
33213,70125,7012504,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ﾌｸﾀﾞ,岡山県,赤磐市,福田,0,0,0,0,0,0
33213,70125,7012511,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｲﾅﾏｷ,岡山県,赤磐市,稲蒔,0,0,0,0,0,0
33213,70125,7012512,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｸﾚﾀﾞ,岡山県,赤磐市,暮田,0,0,0,0,0,0
33213,70125,7012513,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ﾔｼﾏﾀﾞ,岡山県,赤磐市,八島田,0,0,0,0,0,0
33213,70125,7012514,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｲｼ,岡山県,赤磐市,石,0,0,0,0,0,0
33213,70125,7012515,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｺｳｷ,岡山県,赤磐市,光木,0,0,0,0,0,0
33213,70125,7012521,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｸﾛﾓﾄ,岡山県,赤磐市,黒本,0,0,0,0,0,0
33213,70125,7012522,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｸﾛｻﾜ,岡山県,赤磐市,黒沢,0,0,0,0,0,0
33213,70125,7012523,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ﾅｶﾔﾏ,岡山県,赤磐市,中山,0,0,0,0,0,0
33213,70125,7012524,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ﾀｷﾔﾏ,岡山県,赤磐市,滝山,0,0,0,0,0,0
33213,70125,7012525,ｵｶﾔﾏｹﾝ,ｱｶｲﾜｼ,ｺﾚｻﾄ,岡山県,赤磐市,是里,0,0,0,0,0,0
